failed_login_count,request_rate,avg_packet_size,unique_ports_accessed,suspicious_payload_score,geo_anomaly_score,session_duration,privilege_escalation_attempts,label
3.1179946123435,21.506315594060606,550.5257642403263,4,0.15173812035519954,0.10820824099203681,311.6547619529872,0,0
0.0,19.739525523711634,511.10394507823713,4,0.12320234980569228,0.22797440155188964,319.71165109398004,0,0
3.375564633840694,24.285734140216118,468.22201298626806,3,0.2948842857719016,0.1790425293019513,281.59145293282296,0,0
0.0,14.972214270170605,476.9267140912908,2,0.20666572785086246,0.11093191580269313,344.08805194743053,0,0
0.0,8.318422284168477,552.8561113109458,4,0.04900427177833913,0.1360751231179323,257.82900383203577,0,0
0.0,18.664324184492614,531.8152554172585,3,0.10932793314200702,0.05803912383886808,284.53938120743925,0,0
0.0,21.229767518943255,455.08960302721607,4,0.24578850770000155,0.015785631081705928,316.3422611985007,0,0
0.0,25.70660379582842,469.2562120291345,4,0.23328924404889295,0.02906247707042986,352.12458086697103,0,0
0.6838341031902276,16.865369719414534,478.65656029801386,2,0.22930592456455726,0.14483151918554732,269.48389913263327,0,0
3.6572854834732307,48.01379602177475,565.0610026766991,10,0.4961854429263859,0.06896479048730597,113.82071775555065,1,1
5.573521115274447,46.055567603093294,600.741382059681,5,0.6116467953547974,0.5831669829637645,149.48064291745845,0,1
0.11935918147023072,27.786117548783675,433.90615246832806,2,0.13317533008675878,0.17013971554680496,229.90744686038596,0,0
1.7300662309243093,116.27216327851637,787.3589415635379,7,0.8775023228832538,0.721096626169535,71.18808028564747,0,1
6.259882794248424,34.51513705753461,701.3033899766551,5,0.7755539183946183,0.5351018084342213,91.7653313161798,0,1
1.1026874654627117,25.444178182019925,514.8492336616594,4,0.29206667157130717,0.08866387722253191,332.65241555248804,0,0
5.418118521955586,67.27735108783372,699.5143055348971,8,0.6233353387468192,0.8686336424593557,70.61809400209894,0,1
2.453534077157317,14.547428199853833,502.9640642026598,3,0.22766907993300192,0.1413591624518012,300.65009459389535,0,0
1.0504809548211416,76.32492022029007,687.586761111834,9,0.8480681635895477,0.6672797527572505,102.02519243660666,1,1
0.0,29.84388473600771,483.22944879645803,3,0.1116142563798867,0.1076862552972764,302.9104359223,0,0
8.799868262269836,107.33087310304322,723.2296158176405,11,0.7352361844104642,0.6136702502207657,83.6236467771377,1,1
3.216458589581975,21.987490854305243,521.3012933417001,4,0.12846962907400317,0.1339798874467338,263.48166841414314,0,0
3.781291077026367,25.82999045302888,552.4009871997476,3,0.13714302525242936,0.17964908971297325,278.3029200494974,0,0
3.8437157977518464,27.253833317980906,528.8948567549418,1,0.23772962654604093,0.1825675493239745,233.65841169320515,0,0
0.0,17.157673226690175,522.1909714073114,4,0.2774634053429337,0.07253735463178491,354.8398127220702,0,0
1.3997831228412054,83.27208570782874,775.5935281791652,12,0.5036982697904098,0.6924206948526541,107.96238782293881,1,1
0.331025172683315,16.290053012097708,606.6516687328133,1,0.004791220047749817,0.15685087093167288,322.3445072387034,0,0
0.6445113590836402,16.779372363706774,555.844672010084,2,0.28849904671866655,0.07677351256775161,268.88814175468605,0,0
6.137384878434452,90.09896036465292,633.0797271818788,18,0.9323874635493549,0.2931869762602144,114.52278413349235,0,1
1.5951570254369136,3.314779756338938,457.8632451756539,3,0.23241663524884423,0.09349284728161578,304.8497982496359,0,0
3.090072586981661,18.179784620052857,499.3876613576543,3,0.11027456285141685,0.11622591581872777,383.76466248341103,0,0
3.786552848288153,38.181541812848394,707.9009014244057,12,0.41038313170053514,0.3185072451246889,71.26223114990256,0,1
0.895778211452867,115.20850481734144,631.7657398879846,16,0.6903609028928374,0.7295116218027428,121.44106139619433,0,1
0.22699021614453352,18.55709658053255,557.1362941646917,2,0.22240924818104169,0.10062962003908975,304.8838049274416,1,0
0.012770792327074898,19.575315781502354,543.6160318360339,1,0.21833420057383518,0.09283583706414601,269.9697659375208,0,0
1.9705238200132107,9.407657874739122,433.10775880958107,4,0.008729348293578104,0.1181238229402651,328.5673755163394,0,0
1.8854601547473822,122.81825687695438,817.9440120721287,19,0.606164869579059,0.6590955048846366,56.106165257333664,1,1
0.0,15.783615001651347,502.3490296882371,1,0.29241523830855354,0.14064282321190497,232.46390235292466,0,0
3.026579846552078,16.149215521150975,326.0915393181722,3,0.17317369380504874,0.15896485920319134,303.37592407050545,0,0
0.2403511560774776,23.1023161841839,543.8912584240056,3,0.2233465796480243,0.14013261278037148,302.7035437130243,0,0
7.898748095152888,84.76658597703161,547.6839129528239,18,0.941183041448517,0.33910609989902935,126.78690195320154,1,1
1.923236090971668,7.037298847296958,476.21643260156986,3,0.14967625143342522,0.15226563965038054,288.20700959246614,0,0
2.2635878277423536,93.15634702357919,896.42529669949,12,0.6605556658292953,0.577534390061834,91.16121601867108,0,1
1.471036831418021,6.575202519881789,568.3437133722263,4,0.17470806958930052,0.1063717203334045,343.3424531671071,0,0
2.6871416350725648,16.112740842808968,559.4799890642374,2,0.22233361586963554,0.06133875147735885,282.4605377413566,0,0
3.3620059642866114,69.15316416261734,633.1598031696732,10,0.7451994548188059,0.7679494875795427,99.55090226481448,1,1
1.5283166096303764,14.743307218034705,539.8742102239157,3,0.21452040602854583,0.07116143347158337,337.7695612912878,0,0
2.7089956631888334,15.619518020734096,528.529933429658,2,0.10903070498515471,0.1319311824918822,310.79303240945023,0,0
1.529804177915283,27.900382915231713,413.5209953495427,4,0.3241713959652344,0.06990156605518077,338.01255473176803,0,0
1.497291777830775,23.429270064840324,504.46969595728245,4,0.2668100951756713,0.09053961702521615,328.965171843611,0,0
0.0,17.337036652658853,537.1182458129559,1,0.22434565106998877,0.0864898340661231,347.38084688307043,0,0
0.054919298652257045,8.64678561128277,583.8218656137641,1,0.07894988409306317,0.0193294672224604,262.64460555298683,0,0
0.9086095627065296,23.07740239095806,499.3627924755816,2,0.30543952158491144,0.10909331275292476,312.4110293150168,0,0
5.999317206249804,111.64936952010095,655.536244175436,9,0.18541375172313113,0.5228923520064177,153.21754253076332,0,1
3.209525544554688,89.52077869290694,673.1165823204824,12,0.6120271424769165,0.9564327237072158,123.61098476247153,0,1
0.6107118082725072,15.646232315195327,505.00477212898494,2,0.13725811156225232,0.07523053785343767,320.94197069342437,0,0
0.7701204285536132,19.493329555884195,530.810790848403,2,0.13695873759703658,0.049394781236991626,217.25716640671152,0,0
0.30178397168464755,15.339703996329398,424.8428523440947,3,0.2471688105197841,0.0235117848413596,351.9413072555964,0,0
1.2174562947655199,20.095853507779218,505.4926473477372,4,0.31296494849723705,0.22866799016249303,302.96092170072444,0,0
3.9497325956012297,139.35712340974746,589.2895545399979,6,0.9079984879659659,0.39987594388541187,197.19390914615875,1,1
0.9356783931474612,26.268157607161523,505.4866319593896,2,0.18160638445910215,0.1416611938810371,233.67304919451203,0,0
0.17255842963435913,27.918185745516954,443.54741143913856,1,0.02914967204314925,0.1505172501470789,348.1395345175347,0,0
6.47727697948096,97.71303490751147,836.3153102106705,9,0.8539839117059327,0.26604416558631994,170.58747737050874,0,1
1.4723966428393582,22.006596208203288,429.3487827329111,2,0.1372689458322696,0.16258257356999123,281.6513400559809,1,0
2.170865438127942,20.36744949114989,613.9239364094203,1,0.0,0.20776197692165366,333.6128642206886,0,0
3.3142037329504506,42.914140739261136,755.1863655309501,5,0.6862038679308415,0.08435691406750156,77.54532563617366,1,1
5.47598475827297,57.815126813115285,737.1593830486527,5,0.6763204198907541,0.6373533528954156,69.7846827058671,1,1
1.145226777129347,17.125931103095176,631.6191032418695,3,0.024521315942476585,0.09380530106297205,238.40209371269893,0,0
0.49973762011211026,17.418833876444374,447.7043665571451,1,0.021944331678951767,0.06865164711061164,390.62242789984646,0,0
0.04476686709490358,14.643768760399137,557.206760130821,4,0.2663737213888021,0.15050707302143093,256.5696405367198,1,0
7.446639731517086,104.65660722229988,710.3477765313186,5,0.5931186627953262,0.6543157674390747,48.930056967187625,0,1
7.2981777078346965,58.56609965151437,750.1033343517345,16,0.9037773990444962,0.5899761648649499,1.0,1,1
1.4827115498996277,28.635812529073586,550.5068499612722,2,0.18037388007237107,0.1356699795102723,302.35086065618725,0,0
3.547671834365499,19.941288249274027,473.8569986423366,2,0.19911359773436227,0.09326636229587011,339.3087460094601,0,0
0.950536290347567,96.10672714908931,604.6540829028098,15,0.6449752027305851,0.5668553893706769,66.97660627930156,0,1
0.5081897774921301,21.314987358759154,524.6225632004075,1,0.18717884739048893,0.07494300163607151,323.4281746685761,0,0
1.2029230208512998,4.922094868396118,408.45923129031576,1,0.516737167206416,0.11718092947676087,281.1723674488867,0,0
0.7992870516627163,13.359236875117428,529.1900188078146,4,0.13953722213982706,0.09845246760340327,325.3367331243419,0,0
0.0,11.38181359053417,527.5533872737954,4,0.2038877607922947,0.07411943504819143,311.18939758194495,0,0
1.5467793541652397,21.08692282061912,592.3353662868017,1,0.21573615012902966,0.18656602899545888,281.0853558231485,0,0
1.3686733088729013,13.281651097379607,453.58652742917747,1,0.259436880892317,0.08148383157013517,258.32205063603664,0,0
